Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
No,54,Travel_Rarely,376,Maternity,19,4,Medical,4,Female,95,3,2,Therapist,1,Divorced,5485,22670,9,Y,Yes,11,3,2,80,2,9,4,3,5,3,1,4
No,27,Travel_Frequently,829,Cardiology,8,1,Marketing,3,Male,84,3,2,Nurse,4,Married,4342,24008,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1
No,37,Travel_Rarely,571,Maternity,10,1,Life Sciences,4,Female,82,3,1,Other,1,Divorced,2782,19905,0,Y,Yes,13,3,2,80,2,6,3,2,5,3,4,3
No,38,Travel_Frequently,240,Neurology,2,4,Life Sciences,1,Female,75,4,2,Therapist,1,Single,5980,26085,6,Y,Yes,12,3,4,80,0,17,2,3,15,7,4,12
No,34,Travel_Rarely,121,Maternity,2,4,Medical,3,Female,86,2,1,Other,1,Single,4381,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3
No,35,Travel_Rarely,384,Cardiology,8,4,Life Sciences,1,Female,72,3,1,Other,4,Married,2572,20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2
No,30,Travel_Rarely,921,Maternity,1,3,Life Sciences,4,Male,38,1,1,Nurse,3,Married,3833,24375,3,Y,No,21,4,3,80,2,7,2,3,2,2,0,2
No,40,Travel_Frequently,791,Maternity,2,2,Medical,3,Female,38,4,2,Nurse,2,Married,4244,9931,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7
No,34,Travel_Rarely,1111,Cardiology,8,2,Life Sciences,3,Female,93,3,2,Nurse,1,Married,6500,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2
No,42,Travel_Frequently,570,Neurology,8,3,Life Sciences,2,Male,66,3,5,Other,4,Divorced,18430,16225,1,Y,No,13,3,2,80,1,24,4,2,24,7,14,9
Yes,23,Travel_Rarely,1243,Maternity,6,3,Life Sciences,3,Male,63,4,1,Nurse,1,Married,1601,3445,1,Y,Yes,21,4,3,80,2,1,2,3,0,0,0,0
No,24,Non-Travel,1092,Maternity,9,3,Life Sciences,3,Male,60,2,1,Nurse,2,Divorced,2694,26551,1,Y,No,11,3,3,80,3,1,4,3,1,0,0,0
No,52,Travel_Rarely,1325,Maternity,11,4,Life Sciences,4,Female,82,3,2,Nurse,3,Married,3149,21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4
No,50,Travel_Rarely,691,Maternity,2,3,Medical,3,Male,64,3,4,Administrative,3,Married,17639,6881,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3
Yes,29,Travel_Rarely,805,Maternity,1,2,Life Sciences,2,Female,36,2,1,Nurse,1,Married,2319,6689,1,Y,Yes,11,3,4,80,1,1,1,3,1,0,0,0
No,33,Travel_Rarely,213,Maternity,7,3,Medical,3,Male,49,3,3,Administrative,3,Married,11691,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7
Yes,33,Travel_Rarely,118,Cardiology,16,3,Marketing,1,Female,69,3,2,Nurse,1,Single,5324,26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2
No,47,Travel_Rarely,202,Neurology,2,2,Other,3,Female,33,3,4,Other,4,Married,16752,12982,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0
No,36,Travel_Rarely,676,Neurology,1,3,Other,3,Female,35,3,2,Therapist,2,Married,5228,23361,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5
No,29,Travel_Rarely,1252,Maternity,23,2,Life Sciences,3,Male,81,4,1,Other,3,Married,2700,23779,1,Y,No,24,4,3,80,1,10,3,3,10,7,0,7
Yes,58,Travel_Rarely,286,Maternity,2,4,Life Sciences,4,Male,31,3,5,Administrative,2,Single,19246,25761,7,Y,Yes,12,3,4,80,0,40,2,3,31,15,13,8
No,35,Travel_Rarely,1258,Maternity,1,4,Life Sciences,4,Female,40,4,1,Other,3,Single,2506,13301,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2
No,42,Travel_Rarely,932,Neurology,1,2,Life Sciences,4,Female,43,2,2,Therapist,4,Married,6062,4051,9,Y,Yes,13,3,4,80,1,8,4,3,4,3,0,2
No,28,Travel_Rarely,890,Maternity,2,4,Medical,3,Male,46,3,1,Other,3,Single,4382,16374,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1
No,36,Travel_Rarely,1041,Neurology,13,3,Human Resources,3,Male,36,3,1,Other,2,Married,2143,25527,4,Y,No,13,3,2,80,1,8,2,3,5,2,0,4
No,32,Travel_Rarely,859,Neurology,4,3,Life Sciences,3,Female,98,2,2,Therapist,3,Married,6162,19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8
No,40,Travel_Frequently,720,Maternity,16,4,Medical,1,Male,51,2,2,Nurse,3,Single,5094,11983,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0
No,30,Travel_Rarely,946,Neurology,2,3,Medical,3,Female,52,2,2,Therapist,4,Single,6877,20234,5,Y,Yes,24,4,2,80,0,12,4,2,0,0,0,0
No,45,Travel_Rarely,252,Maternity,2,3,Life Sciences,2,Female,95,2,1,Other,3,Single,2274,6153,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
No,42,Travel_Rarely,933,Maternity,29,3,Life Sciences,2,Male,98,3,2,Therapist,2,Married,4434,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8
No,38,Travel_Frequently,471,Maternity,12,3,Life Sciences,1,Male,45,2,2,Nurse,1,Divorced,6288,4284,2,Y,No,15,3,3,80,1,13,3,2,4,3,1,2
No,34,Travel_Frequently,702,Maternity,16,4,Life Sciences,3,Female,100,2,1,Other,4,Single,2553,8306,1,Y,No,16,3,3,80,0,6,3,3,5,2,1,3
No,49,Travel_Rarely,1184,Cardiology,11,3,Marketing,3,Female,43,3,3,Nurse,4,Married,7654,5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7
No,55,Travel_Rarely,436,Cardiology,2,1,Medical,3,Male,37,3,2,Nurse,4,Single,5160,21519,4,Y,No,16,3,3,80,0,12,3,2,9,7,7,3
No,43,Travel_Rarely,589,Maternity,14,2,Life Sciences,2,Male,94,3,4,Administrative,1,Married,17159,5200,6,Y,No,24,4,3,80,1,22,3,3,4,1,1,0
No,27,Travel_Rarely,269,Maternity,5,1,Technical Degree,3,Male,42,2,3,Administrative,4,Divorced,12808,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8
No,35,Travel_Rarely,950,Neurology,7,3,Other,3,Male,59,3,3,Therapist,3,Single,10221,18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6
No,28,Travel_Rarely,760,Cardiology,2,4,Marketing,2,Female,81,3,2,Nurse,2,Married,4779,3698,1,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5
No,34,Travel_Rarely,829,Neurology,3,2,Human Resources,3,Male,88,3,1,Other,4,Married,3737,2243,0,Y,No,19,3,3,80,1,4,1,1,3,2,0,2
Yes,26,Travel_Frequently,887,Maternity,5,2,Medical,3,Female,88,2,1,Other,3,Married,2366,20898,1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7
No,27,Non-Travel,443,Maternity,3,3,Medical,4,Male,50,3,1,Other,4,Married,1706,16571,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0
No,51,Travel_Rarely,1318,Cardiology,26,4,Marketing,1,Female,66,3,4,Administrative,3,Married,16307,5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17
No,44,Travel_Rarely,625,Maternity,4,3,Medical,4,Male,50,3,2,Nurse,2,Single,5933,5197,9,Y,No,12,3,4,80,0,10,2,2,5,2,2,3
No,25,Travel_Rarely,180,Maternity,2,1,Medical,1,Male,65,4,1,Other,1,Single,3424,21632,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1
No,33,Travel_Rarely,586,Cardiology,1,3,Medical,1,Male,48,4,2,Nurse,1,Divorced,4037,21816,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8
No,35,Travel_Rarely,1343,Maternity,27,1,Medical,3,Female,53,2,1,Other,1,Single,2559,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1
No,36,Travel_Rarely,928,Cardiology,1,2,Life Sciences,2,Male,56,3,2,Nurse,4,Married,6201,2823,1,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11
No,32,Travel_Rarely,117,Cardiology,13,4,Life Sciences,2,Male,73,3,2,Nurse,4,Divorced,4403,9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3
No,30,Travel_Frequently,1012,Maternity,5,4,Life Sciences,2,Male,75,2,1,Other,4,Divorced,3761,2373,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3
No,53,Travel_Rarely,661,Cardiology,7,2,Marketing,1,Female,78,2,3,Nurse,4,Married,10934,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4
No,45,Travel_Rarely,930,Cardiology,9,3,Marketing,4,Male,74,3,3,Nurse,1,Divorced,10761,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2
No,32,Travel_Rarely,638,Maternity,8,2,Medical,3,Female,91,4,2,Other,3,Married,5175,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3
No,52,Travel_Frequently,890,Maternity,25,4,Medical,3,Female,81,2,4,Therapist,4,Married,13826,19028,3,Y,No,22,4,3,80,0,31,3,3,9,8,0,0
No,37,Travel_Rarely,342,Cardiology,16,4,Marketing,4,Male,66,2,2,Nurse,3,Divorced,6334,24558,4,Y,No,19,3,4,80,2,9,2,3,1,0,0,0
No,28,Travel_Rarely,1169,Neurology,8,2,Medical,2,Male,63,2,1,Other,4,Divorced,4936,23965,1,Y,No,13,3,4,80,1,6,6,3,5,1,0,4
No,22,Travel_Rarely,1230,Neurology,1,2,Life Sciences,4,Male,33,2,2,Therapist,4,Married,4775,19146,6,Y,No,22,4,1,80,2,4,2,1,2,2,2,2
No,44,Travel_Rarely,986,Maternity,8,4,Life Sciences,1,Male,62,4,1,Nurse,4,Married,2818,5044,2,Y,Yes,24,4,3,80,1,10,2,2,3,2,0,2
No,42,Travel_Frequently,1271,Maternity,2,1,Medical,2,Male,35,3,1,Other,4,Single,2515,9068,5,Y,Yes,14,3,4,80,0,8,2,3,2,1,2,2
No,36,Travel_Rarely,1278,Neurology,8,3,Life Sciences,1,Male,77,2,1,Other,1,Married,2342,8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3
No,25,Travel_Rarely,141,Cardiology,3,1,Other,3,Male,98,3,2,Nurse,1,Married,4194,14363,1,Y,Yes,18,3,4,80,0,5,3,3,5,3,0,3
No,35,Travel_Rarely,607,Maternity,9,3,Life Sciences,4,Female,66,2,3,Therapist,3,Married,10685,23457,1,Y,Yes,20,4,2,80,1,17,2,3,17,14,5,15
Yes,35,Travel_Frequently,130,Maternity,25,4,Life Sciences,4,Female,96,3,1,Other,2,Divorced,2022,16612,1,Y,Yes,19,3,1,80,1,10,3,2,10,2,7,8
No,32,Non-Travel,300,Maternity,1,3,Life Sciences,4,Male,61,3,1,Nurse,4,Divorced,2314,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2
No,25,Travel_Rarely,583,Cardiology,4,1,Marketing,3,Male,87,2,2,Nurse,1,Married,4256,18154,1,Y,No,12,3,1,80,0,5,1,4,5,2,0,3
No,49,Travel_Rarely,1418,Maternity,1,3,Technical Degree,3,Female,36,3,1,Other,1,Married,3580,10554,2,Y,No,16,3,2,80,1,7,2,3,4,2,0,2
No,24,Non-Travel,1269,Maternity,4,1,Life Sciences,1,Male,46,2,1,Nurse,4,Married,3162,10778,0,Y,No,17,3,4,80,0,6,2,2,5,2,3,4
No,32,Travel_Frequently,379,Cardiology,5,2,Life Sciences,2,Male,48,3,2,Nurse,2,Married,6524,8891,1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3
No,38,Travel_Rarely,395,Cardiology,9,3,Marketing,2,Male,98,2,1,Other,2,Married,2899,12102,0,Y,No,19,3,4,80,1,3,3,3,2,2,1,2
No,42,Travel_Rarely,1265,Maternity,3,3,Life Sciences,3,Female,95,4,2,Nurse,4,Married,5231,23726,2,Y,Yes,13,3,2,80,1,17,1,2,5,3,1,3
No,31,Travel_Rarely,1222,Maternity,11,4,Life Sciences,4,Male,48,3,1,Other,4,Married,2356,14871,3,Y,Yes,19,3,2,80,1,8,2,3,6,4,0,2
Yes,29,Travel_Rarely,341,Cardiology,1,3,Medical,2,Female,48,2,1,Other,3,Divorced,2800,23522,6,Y,Yes,19,3,3,80,3,5,3,3,3,2,0,2
No,53,Travel_Rarely,868,Cardiology,8,3,Marketing,1,Male,73,3,4,Nurse,4,Married,11836,22789,5,Y,No,14,3,3,80,1,28,3,3,2,0,2,2
No,35,Travel_Rarely,672,Maternity,25,3,Technical Degree,4,Male,78,2,3,Therapist,2,Married,10903,9129,3,Y,No,16,3,1,80,0,16,2,3,13,10,4,8
No,37,Travel_Frequently,1231,Cardiology,21,2,Medical,3,Female,54,3,1,Other,4,Married,2973,21222,5,Y,No,15,3,2,80,1,10,3,3,5,4,0,0
No,53,Travel_Rarely,102,Maternity,23,4,Life Sciences,4,Female,72,3,4,Administrative,4,Single,14275,20206,6,Y,No,18,3,3,80,0,33,0,3,12,9,3,8
No,43,Travel_Frequently,422,Maternity,1,3,Life Sciences,4,Female,33,3,2,Nurse,4,Married,5562,21782,4,Y,No,13,3,2,80,1,12,2,2,5,2,2,2
No,47,Travel_Rarely,249,Cardiology,2,2,Marketing,3,Female,35,3,2,Nurse,4,Married,4537,17783,0,Y,Yes,22,4,1,80,1,8,2,3,7,6,7,7
No,37,Non-Travel,1252,Cardiology,19,2,Medical,1,Male,32,3,3,Nurse,2,Single,7642,4814,1,Y,Yes,13,3,4,80,0,10,2,3,10,0,0,9
No,50,Non-Travel,881,Neurology,2,4,Life Sciences,1,Male,98,3,4,Other,1,Divorced,17924,4544,1,Y,No,11,3,4,80,1,31,3,3,31,6,14,7
No,39,Travel_Rarely,1383,Neurology,2,3,Life Sciences,4,Female,42,2,2,Other,4,Married,5204,7790,8,Y,No,11,3,3,80,2,13,2,3,5,4,0,4
No,33,Travel_Rarely,1075,Neurology,3,2,Human Resources,4,Male,57,3,1,Other,2,Divorced,2277,22650,3,Y,Yes,11,3,3,80,1,7,4,4,4,3,0,3
Yes,32,Travel_Rarely,374,Maternity,25,4,Life Sciences,1,Male,87,3,1,Nurse,4,Single,2795,18016,1,Y,Yes,24,4,3,80,0,1,2,1,1,0,0,1
No,29,Travel_Rarely,1086,Maternity,7,1,Medical,1,Female,62,2,1,Nurse,4,Divorced,2532,6054,6,Y,No,14,3,3,80,3,8,5,3,4,3,0,3
No,44,Travel_Rarely,661,Maternity,9,2,Life Sciences,2,Male,61,3,1,Other,1,Married,2559,7508,1,Y,Yes,13,3,4,80,0,8,0,3,8,7,7,1
No,28,Travel_Rarely,821,Cardiology,5,4,Medical,1,Male,98,3,2,Nurse,4,Single,4908,24252,1,Y,No,14,3,2,80,0,4,3,3,4,2,0,2
Yes,58,Travel_Frequently,781,Maternity,2,1,Life Sciences,4,Male,57,2,1,Nurse,4,Divorced,2380,13384,9,Y,Yes,14,3,4,80,1,3,3,2,1,0,0,0
No,43,Travel_Rarely,177,Cardiology,8,3,Life Sciences,1,Female,55,3,2,Therapist,2,Divorced,4765,23814,4,Y,No,21,4,3,80,1,4,2,4,1,0,0,0
Yes,20,Travel_Rarely,500,Cardiology,2,3,Medical,3,Female,49,2,1,Other,3,Single,2044,22052,1,Y,No,13,3,4,80,0,2,3,2,2,2,0,2
Yes,21,Travel_Rarely,1427,Maternity,18,1,Other,4,Female,65,3,1,Other,4,Single,2693,8870,1,Y,No,19,3,1,80,0,1,3,2,1,0,0,0
No,36,Travel_Rarely,1425,Maternity,14,1,Life Sciences,3,Male,68,3,2,Nurse,4,Married,6586,4821,0,Y,Yes,17,3,1,80,1,17,2,2,16,8,4,11
No,47,Travel_Rarely,1454,Cardiology,2,4,Life Sciences,4,Female,65,2,1,Other,4,Single,3294,13137,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2
No,22,Travel_Rarely,617,Neurology,3,1,Life Sciences,2,Female,34,3,2,Therapist,3,Married,4171,10022,0,Y,Yes,19,3,1,80,1,4,3,4,3,2,0,2
Yes,41,Travel_Rarely,1085,Maternity,2,4,Life Sciences,2,Female,57,1,1,Nurse,4,Divorced,2778,17725,4,Y,Yes,13,3,3,80,1,10,1,2,7,7,1,0
No,28,Travel_Rarely,995,Maternity,9,3,Medical,3,Female,77,3,1,Other,3,Divorced,2377,9834,5,Y,No,18,3,2,80,1,6,2,3,2,2,2,2
Yes,39,Travel_Rarely,1122,Maternity,6,3,Medical,4,Male,70,3,1,Nurse,1,Married,2404,4303,7,Y,Yes,21,4,4,80,0,8,2,1,2,2,2,2
No,27,Travel_Rarely,618,Maternity,4,3,Life Sciences,2,Female,76,3,1,Other,3,Single,2318,17808,1,Y,No,19,3,3,80,0,1,2,3,1,1,0,0
No,34,Travel_Rarely,546,Maternity,10,3,Life Sciences,2,Male,83,3,1,Nurse,2,Divorced,2008,6896,1,Y,No,14,3,2,80,2,1,3,3,1,0,1,0
No,42,Travel_Rarely,462,Cardiology,14,2,Medical,3,Female,68,2,2,Nurse,3,Single,6244,7824,7,Y,No,17,3,1,80,0,10,6,3,5,4,0,3
No,33,Travel_Rarely,1198,Maternity,1,4,Other,3,Male,100,2,1,Other,1,Single,2799,3339,3,Y,Yes,11,3,2,80,0,6,1,3,3,2,0,2
No,58,Travel_Rarely,1272,Maternity,5,3,Technical Degree,3,Female,37,2,3,Nurse,2,Divorced,10552,9255,2,Y,Yes,13,3,4,80,1,24,3,3,6,0,0,4
No,31,Travel_Rarely,154,Cardiology,7,4,Life Sciences,2,Male,41,2,1,Other,3,Married,2329,11737,3,Y,No,15,3,2,80,0,13,2,4,7,7,5,2
No,35,Travel_Rarely,1137,Maternity,21,1,Life Sciences,4,Female,51,3,2,Nurse,4,Married,4014,19170,1,Y,Yes,25,4,4,80,1,10,2,1,10,6,0,7
No,49,Travel_Rarely,527,Maternity,8,2,Other,1,Female,51,3,3,Nurse,2,Married,7403,22477,4,Y,No,11,3,3,80,1,29,3,2,26,9,1,7
No,48,Travel_Rarely,1469,Maternity,20,4,Medical,4,Male,51,3,1,Other,3,Married,2259,5543,4,Y,No,17,3,1,80,2,13,2,2,0,0,0,0
No,31,Non-Travel,1188,Cardiology,20,2,Marketing,4,Female,45,3,2,Nurse,3,Married,6932,24406,1,Y,No,13,3,4,80,1,9,2,2,9,8,0,0
No,36,Travel_Rarely,188,Maternity,7,4,Other,2,Male,65,3,1,Other,4,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1
No,38,Travel_Rarely,1333,Maternity,1,3,Technical Degree,4,Female,80,3,3,Administrative,1,Married,13582,16292,1,Y,No,13,3,2,80,1,15,3,3,15,12,5,11
No,32,Non-Travel,1184,Maternity,1,3,Life Sciences,3,Female,70,2,1,Nurse,2,Married,2332,3974,6,Y,No,20,4,3,80,0,5,3,3,3,0,0,2
Yes,25,Travel_Rarely,867,Cardiology,19,2,Marketing,3,Male,36,2,1,Other,2,Married,2413,18798,1,Y,Yes,18,3,3,80,3,1,2,3,1,0,0,0
No,40,Travel_Rarely,658,Cardiology,10,4,Marketing,1,Male,67,2,3,Nurse,2,Divorced,9705,20652,2,Y,No,12,3,2,80,1,11,2,2,1,0,0,0
No,26,Travel_Frequently,1283,Cardiology,1,3,Medical,3,Male,52,2,2,Nurse,1,Single,4294,11148,1,Y,No,12,3,2,80,0,7,2,3,7,7,0,7
No,41,Travel_Rarely,263,Maternity,6,3,Medical,4,Male,59,3,1,Nurse,1,Single,4721,3119,2,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17
No,36,Travel_Rarely,938,Maternity,2,4,Medical,3,Male,79,3,1,Nurse,3,Single,2519,12287,4,Y,No,21,4,3,80,0,16,6,3,11,8,3,9
Yes,19,Travel_Rarely,419,Cardiology,21,3,Other,4,Male,37,2,1,Other,2,Single,2121,9947,1,Y,Yes,13,3,2,80,0,1,3,4,1,0,0,0
Yes,20,Travel_Rarely,129,Maternity,4,3,Technical Degree,1,Male,84,3,1,Nurse,1,Single,2973,13008,1,Y,No,19,3,2,80,0,1,2,3,1,0,0,0
No,31,Travel_Rarely,616,Maternity,12,3,Medical,4,Female,41,3,2,Nurse,4,Married,5855,17369,0,Y,Yes,11,3,3,80,2,10,2,1,9,7,8,5
No,40,Travel_Frequently,1469,Maternity,9,4,Medical,4,Male,35,3,1,Other,2,Divorced,3617,25063,8,Y,Yes,14,3,4,80,1,3,2,3,1,1,0,0
No,32,Travel_Rarely,498,Neurology,3,4,Medical,3,Female,93,3,2,Therapist,1,Married,6725,13554,1,Y,No,12,3,3,80,1,8,2,4,8,7,6,3
No,36,Travel_Rarely,530,Cardiology,3,1,Life Sciences,3,Male,51,2,3,Nurse,4,Married,10325,5518,1,Y,Yes,11,3,1,80,1,16,6,3,16,7,3,7
No,33,Travel_Rarely,1069,Maternity,1,3,Life Sciences,2,Female,42,2,2,Nurse,4,Single,6949,12291,0,Y,No,14,3,1,80,0,6,3,3,5,0,1,4
Yes,37,Travel_Rarely,625,Cardiology,1,4,Life Sciences,1,Male,46,2,3,Nurse,3,Married,10609,14922,5,Y,No,11,3,3,80,0,17,2,1,14,1,11,7
No,45,Non-Travel,805,Maternity,4,2,Life Sciences,3,Male,57,3,2,Nurse,2,Married,4447,23163,1,Y,No,12,3,2,80,0,9,5,2,9,7,0,8
No,29,Travel_Frequently,1404,Cardiology,20,3,Technical Degree,3,Female,84,3,1,Other,4,Married,2157,18203,1,Y,No,15,3,2,80,1,3,5,3,3,1,0,2
No,35,Travel_Rarely,1219,Cardiology,18,3,Medical,3,Female,86,3,2,Nurse,3,Married,4601,6179,1,Y,No,16,3,2,80,0,5,3,3,5,2,1,0
No,52,Travel_Rarely,1053,Neurology,1,2,Life Sciences,4,Male,70,3,4,Other,4,Married,17099,13829,2,Y,No,15,3,2,80,1,26,2,2,9,8,7,8
No,58,Travel_Rarely,289,Maternity,2,3,Technical Degree,4,Male,51,3,1,Other,3,Single,2479,26227,4,Y,No,24,4,1,80,0,7,4,3,1,0,0,0
No,53,Travel_Rarely,1376,Cardiology,2,2,Medical,3,Male,45,3,4,Administrative,3,Divorced,14852,13938,6,Y,No,13,3,3,80,1,22,3,4,17,13,15,2
No,30,Travel_Rarely,231,Cardiology,8,2,Other,3,Male,62,3,3,Nurse,3,Divorced,7264,9977,5,Y,No,11,3,1,80,1,10,2,4,8,4,7,7
No,38,Non-Travel,152,Cardiology,10,3,Technical Degree,3,Female,85,3,2,Nurse,4,Single,5666,19899,1,Y,Yes,13,3,2,80,0,6,1,3,5,3,1,3
No,35,Travel_Rarely,882,Cardiology,3,4,Life Sciences,4,Male,92,3,3,Nurse,4,Divorced,7823,6812,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8
No,39,Travel_Rarely,903,Cardiology,2,5,Life Sciences,1,Male,41,4,3,Nurse,3,Single,7880,2560,0,Y,No,18,3,4,80,0,9,3,3,8,7,0,7
Yes,40,Non-Travel,1479,Cardiology,24,3,Life Sciences,2,Female,100,4,4,Nurse,2,Single,13194,17071,4,Y,Yes,16,3,4,80,0,22,2,2,1,0,0,0
No,47,Travel_Frequently,1379,Maternity,16,4,Medical,3,Male,64,4,2,Therapist,3,Divorced,5067,6759,1,Y,Yes,19,3,3,80,0,20,3,4,19,10,2,7
No,36,Non-Travel,1229,Cardiology,8,4,Technical Degree,1,Male,84,3,2,Nurse,4,Divorced,5079,25952,4,Y,No,13,3,4,80,2,12,3,3,7,7,0,7
Yes,31,Non-Travel,335,Maternity,9,2,Medical,3,Male,46,2,1,Other,1,Single,2321,10322,0,Y,Yes,22,4,1,80,0,4,0,3,3,2,1,2
No,33,Non-Travel,722,Cardiology,17,3,Life Sciences,4,Male,38,3,4,Administrative,3,Single,17444,20489,1,Y,No,11,3,4,80,0,10,2,3,10,8,6,0
Yes,29,Travel_Rarely,906,Maternity,10,3,Life Sciences,4,Female,92,2,1,Other,1,Single,2404,11479,6,Y,Yes,20,4,3,80,0,3,5,3,0,0,0,0
No,33,Travel_Rarely,461,Maternity,13,1,Life Sciences,2,Female,53,3,1,Other,4,Single,3452,17241,3,Y,No,18,3,1,80,0,5,4,3,3,2,0,2
No,45,Travel_Rarely,974,Maternity,1,4,Medical,4,Female,91,3,1,Nurse,4,Divorced,2270,11005,3,Y,No,14,3,4,80,2,8,2,3,5,3,0,2
No,50,Travel_Rarely,1126,Maternity,1,2,Medical,4,Male,66,3,4,Administrative,4,Divorced,17399,6615,9,Y,No,22,4,3,80,1,32,1,2,5,4,1,3
No,33,Travel_Frequently,827,Maternity,1,4,Other,3,Female,84,4,2,Nurse,2,Married,5488,20161,1,Y,Yes,13,3,1,80,1,6,2,3,6,5,1,2
No,41,Travel_Frequently,840,Maternity,9,3,Medical,1,Male,64,3,5,Administrative,3,Divorced,19419,3735,2,Y,No,17,3,2,80,1,21,2,4,18,16,0,11
No,27,Travel_Rarely,1134,Maternity,16,4,Technical Degree,3,Female,37,3,1,Nurse,2,Married,2811,12086,9,Y,No,14,3,2,80,1,4,2,3,2,2,2,2
No,45,Non-Travel,248,Maternity,23,2,Life Sciences,4,Male,42,3,2,Nurse,1,Married,3633,14039,1,Y,Yes,15,3,3,80,1,9,2,3,9,8,0,8
No,47,Travel_Rarely,955,Cardiology,4,2,Life Sciences,4,Female,83,3,2,Nurse,4,Single,4163,8571,1,Y,Yes,17,3,3,80,0,9,0,3,9,0,0,7
Yes,30,Travel_Rarely,138,Maternity,22,3,Life Sciences,1,Female,48,3,1,Other,3,Married,2132,11539,4,Y,Yes,11,3,2,80,0,7,2,3,5,2,0,1
No,50,Travel_Rarely,939,Maternity,24,3,Life Sciences,4,Male,95,3,4,Therapist,3,Married,13973,4161,3,Y,Yes,18,3,4,80,1,22,2,3,12,11,1,5
No,38,Travel_Frequently,1391,Maternity,10,1,Medical,3,Male,66,3,1,Other,3,Married,2684,12127,0,Y,No,17,3,2,80,1,3,0,2,2,1,0,2
No,46,Travel_Rarely,566,Neurology,7,2,Medical,4,Male,75,3,3,Therapist,3,Divorced,10845,24208,6,Y,No,13,3,2,80,1,13,3,3,8,7,0,7
No,24,Travel_Rarely,1206,Maternity,17,1,Medical,4,Female,41,2,2,Therapist,3,Divorced,4377,24117,1,Y,No,15,3,2,80,2,5,6,3,4,2,3,2
Yes,35,Travel_Rarely,622,Maternity,14,4,Other,3,Male,39,2,1,Nurse,2,Divorced,3743,10074,1,Y,Yes,24,4,4,80,1,5,2,1,4,2,0,2
No,31,Travel_Frequently,853,Neurology,1,1,Life Sciences,3,Female,96,3,2,Therapist,1,Married,4148,11275,1,Y,No,12,3,3,80,1,4,1,3,4,3,0,3
No,18,Non-Travel,287,Maternity,5,2,Life Sciences,2,Male,73,3,1,Other,4,Single,1051,13493,1,Y,No,15,3,4,80,0,0,2,3,0,0,0,0
No,54,Travel_Rarely,1441,Maternity,17,3,Technical Degree,3,Female,56,3,3,Therapist,3,Married,10739,13943,8,Y,No,11,3,3,80,1,22,2,3,10,7,0,8
